Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4266289,-,b'Beijing',b'China',39.92,116.47,8,45,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Wind Direction,Wind Speed,Clearsky DHI,Clearsky DNI,Clearsky GHI
2020,1,1,0,0,-11,-19.6,0,0,0,0.11,1014,318,3,0,0,0
2020,1,1,1,0,-11.3,-19.8,0,0,0,0.11,1014,321,3.1,0,0,0
2020,1,1,2,0,-11.700000000000001,-19.900000000000002,0,0,0,0.11,1014,322,3.1,0,0,0
2020,1,1,3,0,-12,-19.900000000000002,0,0,0,0.11,1014,323,3.2,0,0,0
2020,1,1,4,0,-12.200000000000001,-20,0,0,0,0.11,1014,325,3.2,0,0,0
2020,1,1,5,0,-12.5,-20,0,0,0,0.11,1013,328,2.6,0,0,0
2020,1,1,6,0,-12.8,-19.900000000000002,0,0,0,0.11,1013,333,2.2,0,0,0
2020,1,1,7,0,-13,-19.900000000000002,0,0,0,0.11,1013,338,1.9000000000000001,0,0,0
2020,1,1,8,0,-11.4,-18.3,20,97,26,0.11,1020,354,1.3,20,97,26
2020,1,1,9,0,-8.700000000000001,-18.7,73,399,157,0.11,1020,0,2.2,73,399,157
2020,1,1,10,0,-6.1000000000000005,-18,104,563,291,0.11,1020,356,1.8,104,563,291
2020,1,1,11,0,-3.4000000000000004,-17.1,125,625,384,0.11,1020,348,1.5,125,625,384
2020,1,1,12,0,-1.5,-16.3,131,659,430,0.11,1019,356,1.1,131,659,430
2020,1,1,13,0,-0.30000000000000004,-15.5,129,654,418,0.11,1018,40,0.7000000000000001,129,654,418
2020,1,1,14,0,0.2,-14.700000000000001,112,629,355,0.11,1017,101,1.1,112,629,355
2020,1,1,15,0,-0.6000000000000001,-13.200000000000001,92,516,239,0.11,1017,123,1.5,92,516,239
2020,1,1,16,0,-3.8000000000000003,-11.8,53,297,98,0.11,1018,136,1.2000000000000002,53,297,98
2020,1,1,17,0,-5.9,-13.5,0,0,0,0.11,1018,151,1.2000000000000002,0,0,0
2020,1,1,18,0,-6.4,-14.5,0,0,0,0.11,1019,164,1.1,0,0,0
2020,1,1,19,0,-6.300000000000001,-15.4,0,0,0,0.11,1019,171,1,0,0,0
2020,1,1,20,0,-5.9,-16.1,0,0,0,0.11,1019,171,0.8,0,0,0
2020,1,1,21,0,-5.7,-16.400000000000002,0,0,0,0.11,1019,166,0.6000000000000001,0,0,0
2020,1,1,22,0,-5.7,-16.5,0,0,0,0.11,1019,173,0.4,0,0,0
2020,1,1,23,0,-5.800000000000001,-16.400000000000002,0,0,0,0.11,1019,325,0.30000000000000004,0,0,0
2020,1,2,0,0,-6.300000000000001,-16.1,0,0,0,0.11,1019,342,0.8,0,0,0
2020,1,2,1,0,-7.1000000000000005,-15.8,0,0,0,0.11,1019,346,1.1,0,0,0
2020,1,2,2,0,-8,-15.5,0,0,0,0.11,1019,344,1.3,0,0,0
2020,1,2,3,0,-8.700000000000001,-15.100000000000001,0,0,0,0.11,1019,338,1.4000000000000001,0,0,0
2020,1,2,4,0,-9.200000000000001,-14.700000000000001,0,0,0,0.11,1019,333,1.6,0,0,0
2020,1,2,5,0,-9.600000000000001,-14.200000000000001,0,0,0,0.11,1019,329,1.9000000000000001,0,0,0
2020,1,2,6,0,-9.9,-13.8,0,0,0,0.11,1019,326,2.4000000000000004,0,0,0
2020,1,2,7,0,-10.100000000000001,-13.5,0,0,0,0.11,1019,322,3,0,0,0
2020,1,2,8,0,-8.8,-13.200000000000001,22,140,31,0.13,1020,320,4,22,140,31
2020,1,2,9,0,-5.9,-13.200000000000001,81,100,102,0.13,1020,320,4.4,66,516,174
2020,1,2,10,0,-2.5,-13.3,129,260,216,0.13,1020,322,4.1000000000000005,86,692,317
2020,1,2,11,0,0.7000000000000001,-13.4,179,170,250,0.13,1020,329,3.5,99,752,412
2020,1,2,12,0,2.9000000000000004,-13,106,775,458,0.13,1019,340,2.8000000000000003,106,775,458
2020,1,2,13,0,4.1000000000000005,-12.700000000000001,108,757,444,0.13,1018,350,2,108,757,444
2020,1,2,14,0,4.1000000000000005,-10,107,561,324,0.13,1018,5,1,103,695,373
2020,1,2,15,0,3,-7.2,115,162,161,0.13,1018,47,0.30000000000000004,86,583,254
2020,1,2,16,0,2,-9.600000000000001,55,146,77,0.13,1018,185,0.30000000000000004,53,356,106
2020,1,2,17,0,0.8,-10,0,0,0,0.13,1018,233,0.7000000000000001,0,0,0
2020,1,2,18,0,-0.30000000000000004,-10,0,0,0,0.13,1018,252,1,0,0,0
2020,1,2,19,0,-1.1,-10.600000000000001,0,0,0,0.13,1018,269,1.2000000000000002,0,0,0
2020,1,2,20,0,-1.5,-11,0,0,0,0.13,1019,292,1.2000000000000002,0,0,0
2020,1,2,21,0,-1.8,-11.200000000000001,0,0,0,0.13,1019,317,1.1,0,0,0
2020,1,2,22,0,-2.3000000000000003,-11.600000000000001,0,0,0,0.13,1018,338,1.2000000000000002,0,0,0
2020,1,2,23,0,-3.1,-11.700000000000001,0,0,0,0.13,1018,347,1.4000000000000001,0,0,0
2020,1,3,0,0,-3.8000000000000003,-11.9,0,0,0,0.13,1018,346,1.4000000000000001,0,0,0
2020,1,3,1,0,-4.6000000000000005,-12.100000000000001,0,0,0,0.13,1018,341,1.6,0,0,0
2020,1,3,2,0,-5.5,-12.4,0,0,0,0.13,1018,334,1.7000000000000002,0,0,0
2020,1,3,3,0,-6.4,-12.8,0,0,0,0.13,1018,328,1.8,0,0,0
2020,1,3,4,0,-7.1000000000000005,-13.200000000000001,0,0,0,0.13,1018,326,2,0,0,0
2020,1,3,5,0,-7.6000000000000005,-13.3,0,0,0,0.13,1018,326,2.2,0,0,0
2020,1,3,6,0,-7.800000000000001,-13.4,0,0,0,0.13,1018,326,2.2,0,0,0
2020,1,3,7,0,-7.9,-13.4,0,0,0,0.13,1018,326,2.4000000000000004,0,0,0
2020,1,3,8,0,-6,-12.5,21,174,31,0.12,1019,326,3.2,21,174,31
2020,1,3,9,0,-3,-11.8,60,530,172,0.12,1019,326,3.7,60,530,172
2020,1,3,10,0,0.2,-10.8,81,693,312,0.12,1018,327,3.3000000000000003,81,693,312
2020,1,3,11,0,3.3000000000000003,-10.100000000000001,95,753,409,0.12,1017,331,3.1,95,753,409
2020,1,3,12,0,5.6000000000000005,-9.8,98,787,457,0.12,1016,329,2.6,98,787,457
2020,1,3,13,0,6.7,-9.200000000000001,97,785,447,0.12,1015,322,2.3000000000000003,97,785,447
2020,1,3,14,0,6.800000000000001,-7.4,94,716,373,0.12,1015,317,1.6,94,716,373
2020,1,3,15,0,5.1000000000000005,-4.4,78,608,254,0.12,1014,286,0.6000000000000001,78,608,254
2020,1,3,16,0,2.8000000000000003,-7.2,49,395,110,0.12,1014,238,1,49,395,110
2020,1,3,17,0,0.7000000000000001,-7.7,0,0,0,0.12,1015,238,1.4000000000000001,0,0,0
2020,1,3,18,0,-0.2,-7.5,0,0,0,0.12,1015,251,1.4000000000000001,0,0,0
2020,1,3,19,0,-0.6000000000000001,-7.4,0,0,0,0.12,1015,267,1.4000000000000001,0,0,0
2020,1,3,20,0,-0.9,-7.5,0,0,0,0.12,1015,286,1.4000000000000001,0,0,0
2020,1,3,21,0,-1.2000000000000002,-7.7,0,0,0,0.12,1015,303,1.5,0,0,0
2020,1,3,22,0,-1.5,-8,0,0,0,0.12,1015,316,1.5,0,0,0
2020,1,3,23,0,-1.6,-8.3,0,0,0,0.12,1015,326,1.8,0,0,0
2020,1,4,0,0,-2.3000000000000003,-8.6,0,0,0,0.12,1015,327,1.9000000000000001,0,0,0
2020,1,4,1,0,-3.1,-9,0,0,0,0.12,1015,327,2.1,0,0,0
2020,1,4,2,0,-3.7,-9.200000000000001,0,0,0,0.12,1015,326,2.4000000000000004,0,0,0
2020,1,4,3,0,-4.2,-9.5,0,0,0,0.12,1015,326,3,0,0,0
2020,1,4,4,0,-4.7,-10,0,0,0,0.12,1015,325,3.4000000000000004,0,0,0
2020,1,4,5,0,-5.1000000000000005,-10.5,0,0,0,0.12,1015,324,3.7,0,0,0
2020,1,4,6,0,-5.5,-11,0,0,0,0.12,1015,323,4,0,0,0
2020,1,4,7,0,-5.7,-11.3,0,0,0,0.12,1016,322,4.1000000000000005,0,0,0
2020,1,4,8,0,-4.4,-11.100000000000001,22,178,33,0.12,1017,320,4.6000000000000005,22,178,33
2020,1,4,9,0,-1.7000000000000002,-10.5,61,536,174,0.12,1018,323,4.4,61,536,174
2020,1,4,10,0,1.7000000000000002,-9.5,81,698,314,0.12,1018,331,3.7,81,698,314
2020,1,4,11,0,4.800000000000001,-9.1,101,740,411,0.12,1017,354,3.1,101,740,411
2020,1,4,12,0,6.300000000000001,-9.200000000000001,106,771,458,0.12,1017,29,2.4000000000000004,106,771,458
2020,1,4,13,0,6.7,-9.1,105,763,446,0.12,1016,59,1.9000000000000001,105,763,446
2020,1,4,14,0,6.300000000000001,-8.4,97,716,377,0.12,1016,78,1.7000000000000002,97,716,377
2020,1,4,15,0,3.9000000000000004,-4.6000000000000005,81,612,260,0.12,1016,106,0.9,81,612,260
2020,1,4,16,0,0.9,-7,51,400,113,0.12,1017,126,1.1,51,400,113
2020,1,4,17,0,-0.1,-8.3,0,0,0,0.12,1017,140,1.1,0,0,0
2020,1,4,18,0,-0.30000000000000004,-8.200000000000001,0,0,0,0.12,1018,158,1.2000000000000002,0,0,0
2020,1,4,19,0,-0.5,-8,0,0,0,0.12,1018,172,1.2000000000000002,0,0,0
2020,1,4,20,0,-0.8,-7.7,0,0,0,0.12,1018,180,1.2000000000000002,0,0,0
2020,1,4,21,0,-1,-7.5,0,0,0,0.12,1018,187,1.2000000000000002,0,0,0
2020,1,4,22,0,-1.2000000000000002,-7.5,0,0,0,0.12,1019,191,1.1,0,0,0
2020,1,4,23,0,-1.4000000000000001,-7.7,0,0,0,0.12,1019,193,1,0,0,0
2020,1,5,0,0,-1.7000000000000002,-7.7,0,0,0,0.12,1019,194,0.8,0,0,0
2020,1,5,1,0,-2.2,-7.6000000000000005,0,0,0,0.12,1019,162,0.4,0,0,0
2020,1,5,2,0,-3.1,-7.5,0,0,0,0.12,1019,68,0.6000000000000001,0,0,0
2020,1,5,3,0,-4.4,-7.6000000000000005,0,0,0,0.12,1019,48,0.9,0,0,0
2020,1,5,4,0,-5,-7.800000000000001,0,0,0,0.12,1019,40,1,0,0,0
2020,1,5,5,0,-5.1000000000000005,-8,0,0,0,0.12,1019,34,1,0,0,0
2020,1,5,6,0,-5.1000000000000005,-8.1,0,0,0,0.12,1020,29,1.1,0,0,0
2020,1,5,7,0,-4.9,-8.1,0,0,0,0.12,1020,27,1.1,0,0,0
2020,1,5,8,0,-3.7,-7.800000000000001,19,0,19,0.12,1020,27,0.9,19,80,24
2020,1,5,9,0,-1.9000000000000001,-6.5,79,38,87,0.12,1021,24,0.8,81,337,152
2020,1,5,10,0,-0.30000000000000004,-6.2,130,34,142,0.12,1020,40,0.9,123,477,283
2020,1,5,11,0,0.9,-5.4,181,132,237,0.12,1020,137,0.9,150,541,376
2020,1,5,12,0,1.7000000000000002,-5.1000000000000005,196,71,228,0.12,1019,133,1,161,567,421
2020,1,5,13,0,2,-5.1000000000000005,179,35,195,0.12,1018,121,1.2000000000000002,161,559,413
2020,1,5,14,0,2,-5.1000000000000005,155,33,168,0.12,1018,116,1.2000000000000002,147,505,346
2020,1,5,15,0,1.4000000000000001,-4.3,119,127,156,0.12,1018,125,0.9,117,399,234
2020,1,5,16,0,0.4,-4.1000000000000005,51,0,51,0.12,1018,144,0.5,64,207,97
2020,1,5,17,0,-0.1,-4.7,0,0,0,0.12,1018,166,0.6000000000000001,0,0,0
2020,1,5,18,0,-0.30000000000000004,-4.5,0,0,0,0.12,1018,176,0.5,0,0,0
2020,1,5,19,0,-0.5,-4.2,0,0,0,0.12,1018,173,0.30000000000000004,0,0,0
2020,1,5,20,0,-0.7000000000000001,-4,0,0,0,0.12,1018,170,0.1,0,0,0
2020,1,5,21,0,-1,-3.8000000000000003,0,0,0,0.12,1018,338,0.1,0,0,0
2020,1,5,22,0,-1.3,-3.6,0,0,0,0.12,1017,328,0.2,0,0,0
2020,1,5,23,0,-1.5,-3.5,0,0,0,0.12,1017,300,0.2,0,0,0
2020,1,6,0,0,-1.6,-3.4000000000000004,0,0,0,0.12,1016,302,0.30000000000000004,0,0,0
2020,1,6,1,0,-1.8,-3.4000000000000004,0,0,0,0.12,1016,328,0.30000000000000004,0,0,0
2020,1,6,2,0,-1.9000000000000001,-3.4000000000000004,0,0,0,0.12,1016,354,0.4,0,0,0
2020,1,6,3,0,-2,-3.4000000000000004,0,0,0,0.12,1015,14,0.4,0,0,0
2020,1,6,4,0,-2.2,-3.5,0,0,0,0.12,1015,28,0.2,0,0,0
2020,1,6,5,0,-2.9000000000000004,-3.8000000000000003,0,0,0,0.12,1014,12,0.5,0,0,0
2020,1,6,6,0,-3.8000000000000003,-4,0,0,0,0.12,1014,1,0.7000000000000001,0,0,0
2020,1,6,7,0,-4,-4.2,0,0,0,0.12,1014,347,0.7000000000000001,0,0,0
2020,1,6,8,0,-3.4000000000000004,-4.2,11,14,11,0.12,1014,321,0.5,11,14,11
2020,1,6,9,0,-1.4000000000000001,-3.6,89,117,114,0.12,1014,317,1.1,89,117,114
2020,1,6,10,0,0.8,-3,161,212,232,0.12,1015,303,1.4000000000000001,161,212,232
2020,1,6,11,0,2.3000000000000003,-2.9000000000000004,200,290,322,0.12,1014,322,1.5,200,290,322
2020,1,6,12,0,3.2,-3,196,67,226,0.12,1013,338,1.8,213,346,372
2020,1,6,13,0,3.9000000000000004,-3.3000000000000003,198,378,368,0.12,1012,342,1.7000000000000002,198,378,368
2020,1,6,14,0,4.2,-3.3000000000000003,162,387,315,0.12,1011,348,1.6,162,387,315
2020,1,6,15,0,3.3000000000000003,-2,118,347,221,0.12,1011,350,0.6000000000000001,118,347,221
2020,1,6,16,0,1.2000000000000002,-3.8000000000000003,61,224,97,0.12,1011,341,0.9,61,224,97
2020,1,6,17,0,0,-4.800000000000001,0,0,0,0.12,1011,331,1.5,0,0,0
2020,1,6,18,0,-0.2,-5.1000000000000005,0,0,0,0.12,1011,332,1.9000000000000001,0,0,0
2020,1,6,19,0,-0.5,-5.5,0,0,0,0.12,1012,334,2.1,0,0,0
2020,1,6,20,0,-0.7000000000000001,-6.1000000000000005,0,0,0,0.12,1013,335,2.6,0,0,0
2020,1,6,21,0,-1,-6.800000000000001,0,0,0,0.12,1014,331,3.2,0,0,0
2020,1,6,22,0,-1.4000000000000001,-7.7,0,0,0,0.12,1014,332,3.7,0,0,0
2020,1,6,23,0,-1.7000000000000002,-8.5,0,0,0,0.12,1014,341,4.1000000000000005,0,0,0
2020,1,7,0,0,-1.9000000000000001,-9.1,0,0,0,0.12,1014,346,4,0,0,0
2020,1,7,1,0,-2,-9.5,0,0,0,0.12,1015,347,3.8000000000000003,0,0,0
2020,1,7,2,0,-2.4000000000000004,-9.9,0,0,0,0.12,1014,346,3.6,0,0,0
2020,1,7,3,0,-2.6,-10.100000000000001,0,0,0,0.12,1015,341,3,0,0,0
2020,1,7,4,0,-2.6,-10.4,0,0,0,0.12,1015,342,3.3000000000000003,0,0,0
2020,1,7,5,0,-2.8000000000000003,-10.5,0,0,0,0.12,1015,343,3.2,0,0,0
2020,1,7,6,0,-3,-10.600000000000001,0,0,0,0.12,1015,342,3.1,0,0,0
2020,1,7,7,0,-3.3000000000000003,-10.600000000000001,0,0,0,0.12,1015,335,2.8000000000000003,0,0,0
2020,1,7,8,0,-2.6,-10.600000000000001,13,0,13,0.12,1015,330,3.3000000000000003,24,122,31
2020,1,7,9,0,-1.4000000000000001,-10.3,51,0,51,0.12,1015,329,3.6,78,439,171
2020,1,7,10,0,-0.1,-10.100000000000001,107,0,107,0.12,1015,336,3.7,110,591,309
2020,1,7,11,0,0.7000000000000001,-10.200000000000001,161,23,171,0.12,1014,345,3.5,129,664,409
2020,1,7,12,0,1.2000000000000002,-9.9,171,16,179,0.12,1013,345,3.2,137,691,456
2020,1,7,13,0,1.5,-9.1,196,84,234,0.12,1012,342,2.5,136,684,446
2020,1,7,14,0,1.5,-6.800000000000001,153,25,163,0.12,1012,333,1.4000000000000001,126,638,380
2020,1,7,15,0,0.9,-6.1000000000000005,62,0,62,0.12,1012,322,1,103,547,267
2020,1,7,16,0,0,-7.2,40,0,40,0.12,1012,324,1.2000000000000002,65,349,122
2020,1,7,17,0,-0.8,-8.200000000000001,0,0,0,0.12,1013,336,1.5,0,0,0
2020,1,7,18,0,-1.2000000000000002,-9,0,0,0,0.12,1013,342,1.9000000000000001,0,0,0
2020,1,7,19,0,-1.6,-9.8,0,0,0,0.12,1013,340,2.5,0,0,0
2020,1,7,20,0,-2.1,-10.4,0,0,0,0.12,1014,332,3.3000000000000003,0,0,0
2020,1,7,21,0,-2.9000000000000004,-10.9,0,0,0,0.12,1015,326,3.8000000000000003,0,0,0
2020,1,7,22,0,-3.8000000000000003,-11.3,0,0,0,0.12,1015,322,3.9000000000000004,0,0,0
2020,1,7,23,0,-4.800000000000001,-11.700000000000001,0,0,0,0.12,1015,319,3.9000000000000004,0,0,0
2020,1,8,0,0,-5.6000000000000005,-12.200000000000001,0,0,0,0.12,1015,320,4,0,0,0
2020,1,8,1,0,-6.4,-12.600000000000001,0,0,0,0.12,1016,321,3.9000000000000004,0,0,0
2020,1,8,2,0,-7.1000000000000005,-12.9,0,0,0,0.12,1016,321,3.8000000000000003,0,0,0
2020,1,8,3,0,-7.800000000000001,-13.3,0,0,0,0.12,1017,319,3.8000000000000003,0,0,0
2020,1,8,4,0,-8.3,-13.700000000000001,0,0,0,0.12,1017,318,3.8000000000000003,0,0,0
2020,1,8,5,0,-8.700000000000001,-14,0,0,0,0.12,1017,317,3.8000000000000003,0,0,0
2020,1,8,6,0,-8.8,-14.200000000000001,0,0,0,0.12,1018,317,3.9000000000000004,0,0,0
2020,1,8,7,0,-8.9,-14.4,0,0,0,0.12,1018,317,4,0,0,0
2020,1,8,8,0,-7.1000000000000005,-13.9,24,242,39,0.87,1018,317,4.6000000000000005,24,242,39
2020,1,8,9,0,-4.4,-13,67,602,195,0.87,1018,318,4.7,67,602,195
2020,1,8,10,0,-1.1,-12.3,91,755,346,0.87,1018,324,4.800000000000001,91,755,346
2020,1,8,11,0,1.4000000000000001,-11.5,107,821,455,0.87,1017,328,4.1000000000000005,107,821,455
2020,1,8,12,0,3.1,-11.200000000000001,115,846,507,0.87,1017,330,3.3000000000000003,115,846,507
2020,1,8,13,0,4,-11.3,114,826,490,0.87,1016,326,2.7,114,826,490
2020,1,8,14,0,4.1000000000000005,-11.100000000000001,107,776,418,0.87,1016,314,2.1,107,776,418
2020,1,8,15,0,3.1,-7,88,681,294,0.87,1016,295,1,88,681,294
2020,1,8,16,0,0.5,-8.8,56,479,136,0.87,1016,249,1,56,479,136
2020,1,8,17,0,-1.3,-10.100000000000001,0,0,0,0.87,1017,236,1.3,0,0,0
2020,1,8,18,0,-2.2,-10,0,0,0,0.87,1017,238,1.3,0,0,0
2020,1,8,19,0,-3.2,-10.3,0,0,0,0.87,1017,248,1.4000000000000001,0,0,0
2020,1,8,20,0,-3.8000000000000003,-10.700000000000001,0,0,0,0.87,1017,264,1.4000000000000001,0,0,0
2020,1,8,21,0,-4.2,-11.100000000000001,0,0,0,0.87,1017,291,1.2000000000000002,0,0,0
2020,1,8,22,0,-4.6000000000000005,-11.5,0,0,0,0.87,1016,321,1.2000000000000002,0,0,0
2020,1,8,23,0,-5.1000000000000005,-12,0,0,0,0.87,1016,339,1.4000000000000001,0,0,0
2020,1,9,0,0,-5.800000000000001,-12.5,0,0,0,0.87,1016,350,1.6,0,0,0
2020,1,9,1,0,-6.4,-12.9,0,0,0,0.87,1016,355,1.8,0,0,0
2020,1,9,2,0,-7.1000000000000005,-13.3,0,0,0,0.87,1016,354,1.8,0,0,0
2020,1,9,3,0,-7.7,-13.700000000000001,0,0,0,0.87,1016,349,1.7000000000000002,0,0,0
2020,1,9,4,0,-8.1,-14,0,0,0,0.87,1016,345,1.6,0,0,0
2020,1,9,5,0,-8.4,-14.4,0,0,0,0.87,1017,341,1.5,0,0,0
2020,1,9,6,0,-8.6,-14.600000000000001,0,0,0,0.87,1017,338,1.5,0,0,0
2020,1,9,7,0,-8.700000000000001,-14.8,0,0,0,0.87,1017,335,1.4000000000000001,0,0,0
2020,1,9,8,0,-6.800000000000001,-13.3,22,146,31,0.87,1017,333,1.3,22,146,31
2020,1,9,9,0,-3.5,-13,77,458,175,0.87,1017,338,2.1,77,458,175
2020,1,9,10,0,-0.9,-12.4,113,611,320,0.87,1017,335,1.3,113,611,320
2020,1,9,11,0,1.1,-11.600000000000001,139,670,424,0.87,1016,290,0.8,139,670,424
2020,1,9,12,0,2.5,-10.700000000000001,154,685,473,0.87,1014,229,1,154,685,473
2020,1,9,13,0,3.4000000000000004,-10,157,654,457,0.87,1014,202,1.6,157,654,457
2020,1,9,14,0,3.5,-9.3,145,595,385,0.87,1013,188,1.8,145,595,385
2020,1,9,15,0,2.3000000000000003,-6.6000000000000005,118,478,263,0.87,1013,173,1.3,118,478,263
2020,1,9,16,0,-0.7000000000000001,-6.7,68,273,114,0.87,1013,166,1.2000000000000002,68,273,114
2020,1,9,17,0,-1.8,-7.300000000000001,0,0,0,0.87,1014,178,1.2000000000000002,0,0,0
2020,1,9,18,0,-1.8,-7,0,0,0,0.87,1014,193,1,0,0,0
2020,1,9,19,0,-1.8,-7,0,0,0,0.87,1014,211,0.9,0,0,0
2020,1,9,20,0,-1.8,-7.2,0,0,0,0.87,1014,227,0.9,0,0,0
2020,1,9,21,0,-1.8,-7.300000000000001,0,0,0,0.87,1014,245,0.9,0,0,0
2020,1,9,22,0,-1.9000000000000001,-7.4,0,0,0,0.87,1014,273,0.8,0,0,0
2020,1,9,23,0,-2.2,-7.4,0,0,0,0.87,1014,305,0.8,0,0,0
2020,1,10,0,0,-2.6,-7.6000000000000005,0,0,0,0.87,1014,328,0.9,0,0,0
2020,1,10,1,0,-3.4000000000000004,-8.200000000000001,0,0,0,0.87,1014,341,1.3,0,0,0
2020,1,10,2,0,-4.4,-9,0,0,0,0.87,1015,343,1.8,0,0,0
2020,1,10,3,0,-5.4,-9.9,0,0,0,0.87,1015,336,2.1,0,0,0
2020,1,10,4,0,-6.300000000000001,-10.700000000000001,0,0,0,0.87,1015,330,2.4000000000000004,0,0,0
2020,1,10,5,0,-6.9,-11.700000000000001,0,0,0,0.87,1015,326,2.7,0,0,0
2020,1,10,6,0,-7.300000000000001,-12.600000000000001,0,0,0,0.87,1015,324,3,0,0,0
2020,1,10,7,0,-7.7,-13.3,0,0,0,0.87,1015,324,3.2,0,0,0
2020,1,10,8,0,-6,-13.100000000000001,24,172,34,0.12,1015,324,4,24,172,34
2020,1,10,9,0,-3.3000000000000003,-12.3,67,529,180,0.12,1015,324,4.3,67,529,180
2020,1,10,10,0,-0.2,-11.5,91,685,324,0.12,1014,324,4.9,91,685,324
2020,1,10,11,0,2.2,-10.700000000000001,106,755,428,0.12,1014,322,4.7,106,755,428
2020,1,10,12,0,3.7,-10.200000000000001,113,782,478,0.12,1013,318,4.6000000000000005,113,782,478
2020,1,10,13,0,4.4,-10,110,771,465,0.12,1012,314,4.5,110,771,465
2020,1,10,14,0,4.5,-9.8,100,739,400,0.12,1011,311,4.5,100,739,400
2020,1,10,15,0,3.3000000000000003,-8.200000000000001,83,666,287,0.12,1011,311,3.8000000000000003,83,666,287
2020,1,10,16,0,0.4,-8.9,54,489,139,0.12,1012,315,2.9000000000000004,54,489,139
2020,1,10,17,0,-1.4000000000000001,-10,0,0,0,0.12,1012,320,2.7,0,0,0
2020,1,10,18,0,-1.3,-10.600000000000001,0,0,0,0.12,1013,326,3.4000000000000004,0,0,0
2020,1,10,19,0,-1.7000000000000002,-11.3,0,0,0,0.12,1014,329,4,0,0,0
2020,1,10,20,0,-2.8000000000000003,-12,0,0,0,0.12,1015,329,3.7,0,0,0
2020,1,10,21,0,-4,-12.5,0,0,0,0.12,1015,330,3.3000000000000003,0,0,0
2020,1,10,22,0,-4.9,-13.100000000000001,0,0,0,0.12,1015,330,3.2,0,0,0
2020,1,10,23,0,-5.7,-13.8,0,0,0,0.12,1015,328,3.4000000000000004,0,0,0
2020,1,11,0,0,-6.4,-14.4,0,0,0,0.12,1015,328,3.6,0,0,0
2020,1,11,1,0,-6.9,-14.9,0,0,0,0.12,1016,329,3.5,0,0,0
2020,1,11,2,0,-7.4,-15.3,0,0,0,0.12,1016,330,3.4000000000000004,0,0,0
2020,1,11,3,0,-7.7,-15.4,0,0,0,0.12,1015,330,2.9000000000000004,0,0,0
2020,1,11,4,0,-8.1,-15.3,0,0,0,0.12,1015,327,2.5,0,0,0
2020,1,11,5,0,-8.200000000000001,-15.200000000000001,0,0,0,0.12,1016,328,2.4000000000000004,0,0,0
2020,1,11,6,0,-7.9,-15,0,0,0,0.12,1016,332,2.4000000000000004,0,0,0
2020,1,11,7,0,-7.5,-14.600000000000001,0,0,0,0.12,1016,334,2.2,0,0,0
2020,1,11,8,0,-6.2,-14.100000000000001,20,0,20,0.1,1017,338,2.2,25,157,35
2020,1,11,9,0,-5,-14.100000000000001,81,39,89,0.1,1017,340,2.4000000000000004,79,447,175
2020,1,11,10,0,-3.7,-14.4,133,35,145,0.1,1017,353,2.4000000000000004,118,571,313
2020,1,11,11,0,-2.9000000000000004,-14.8,162,20,171,0.1,1016,13,2,145,627,414
2020,1,11,12,0,-2.4000000000000004,-14.700000000000001,147,0,147,0.1,1016,30,1.4000000000000001,158,635,457
2020,1,11,13,0,-2,-14.5,182,30,196,0.1,1015,41,1.1,164,609,446
2020,1,11,14,0,-1.7000000000000002,-14.100000000000001,175,102,217,0.1,1014,46,0.8,157,541,378
2020,1,11,15,0,-1.9000000000000001,-11.3,125,176,180,0.1,1014,58,0.5,133,421,264
2020,1,11,16,0,-2.8000000000000003,-10.600000000000001,64,30,69,0.1,1014,109,0.5,80,229,120
2020,1,11,17,0,-3.2,-11.9,0,0,0,0.1,1014,140,0.6000000000000001,0,0,0
2020,1,11,18,0,-3.4000000000000004,-12.3,0,0,0,0.1,1014,177,0.7000000000000001,0,0,0
2020,1,11,19,0,-3.6,-12.3,0,0,0,0.1,1014,205,0.8,0,0,0
2020,1,11,20,0,-3.7,-12.200000000000001,0,0,0,0.1,1014,222,0.8,0,0,0
2020,1,11,21,0,-3.7,-12.3,0,0,0,0.1,1014,233,0.8,0,0,0
2020,1,11,22,0,-3.6,-12.4,0,0,0,0.1,1014,244,0.7000000000000001,0,0,0
